Disaster,State,County,City,Zip Code,Valid Registrations,Total Inspected,Inspected with No Damage,Total with Moderate Damage,Total with Major Damage,Total with Substantial Damage,Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants
4339,PR,Toa Baja (Municipio),CANDELARIA ARENAS,951,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),CANDELARIA  TOA BAJA,952,1,1,1,0,0,0,1,$963.00,$0.00,$0.00,$963.00,1,0,0,0
4339,PR,Toa Baja (Municipio),CANDELARIA TOA BAJA,949,1,1,0,1,0,0,1,"$4,499.00",$0.00,"$1,486.00","$3,013.00",1,0,0,0
4339,PR,Toa Baja (Municipio),CANDELARIA TOA BAJA,951,2,2,1,1,0,0,2,"$3,572.00",$0.00,"$1,106.00","$2,466.00",2,0,0,0
4339,PR,Toa Baja (Municipio),CAPARRA TERRACE,921,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),CAROLINA,985,1,1,1,0,0,0,1,$878.00,$0.00,$0.00,$878.00,1,0,0,0
4339,PR,Toa Baja (Municipio),COROZAL,783,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),DORADO,646,2,2,1,0,1,0,1,"$2,347.00",$0.00,$918.00,"$1,429.00",1,0,0,0
4339,PR,Toa Baja (Municipio),GUAYAMA,784,1,1,1,0,0,0,1,"$1,162.00",$0.00,$0.00,"$1,162.00",1,0,0,0
4339,PR,Toa Baja (Municipio),GUAYNABO,965,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),GUAYNABO,969,3,2,1,0,1,0,1,$918.00,$0.00,$918.00,$0.00,1,0,0,0
4339,PR,Toa Baja (Municipio),INGENIO,949,1,1,0,0,1,0,1,"$8,438.00",$0.00,"$1,106.00","$7,332.00",1,0,0,0
4339,PR,Toa Baja (Municipio),INGENIO TOA BAJA,949,3,3,0,1,2,0,3,"$32,140.00",$0.00,"$2,592.00","$29,548.00",2,1,0,0
4339,PR,Toa Baja (Municipio),INGENIO TOA BAJA,951,1,1,0,0,1,0,1,"$10,694.00",$0.00,"$1,106.00","$9,588.00",0,1,0,0
4339,PR,Toa Baja (Municipio),LA VEGA TOA BAJA,952,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),LEVITAON TOA BAJA,949,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),LEVITOWN,949,7,7,7,0,0,0,4,"$4,979.00",$0.00,$0.00,"$4,979.00",4,0,0,0
4339,PR,Toa Baja (Municipio),LEVITOWN,959,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),LEVITOWN TOA BAJA,949,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),LEVITOWNTOABAJA,949,1,1,0,0,1,0,1,"$17,170.00",$0.00,"$1,486.00","$15,684.00",0,1,0,0
4339,PR,Toa Baja (Municipio),LEVITTAWN,949,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Toa Baja (Municipio),LEVITTAWN TOA BAJA,949,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),LEVITTONM TOA BAJA,949,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),LEVITTONW TOA BAJA,949,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Toa Baja (Municipio),LEVITTOWN,947,1,1,0,1,0,0,1,"$6,449.00",$0.00,"$1,106.00","$5,343.00",1,0,0,0
4339,PR,Toa Baja (Municipio),LEVITTOWN,949,122,74,63,11,0,0,39,"$82,951.00",$0.00,"$10,628.00","$72,324.00",38,1,0,0
4339,PR,Toa Baja (Municipio),LEVITTOWN,951,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),LEVITTOWN,962,1,1,0,1,0,0,1,"$2,275.00",$0.00,$918.00,"$1,357.00",1,0,0,0
4339,PR,Toa Baja (Municipio),LEVITTOWN TOA BAJA,949,44,28,23,3,2,0,23,"$29,084.00",$0.00,"$5,696.00","$23,388.00",23,0,0,0
4339,PR,Toa Baja (Municipio),LEVITTOWN TOA BAJA,950,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),LEVITTOWN TOA BAJA,952,1,1,1,0,0,0,1,"$1,486.00",$0.00,"$1,486.00",$0.00,1,0,0,0
4339,PR,Toa Baja (Municipio),LEVITTOWN TOABAJA,949,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),LEVITTOW TOABAJA,949,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),LEVITTWON TOABAJA,949,1,0,0,0,0,0,1,"$1,053.00",$0.00,$553.00,$500.00,1,0,0,0
4339,PR,Toa Baja (Municipio),MANATI,674,1,1,1,0,0,0,1,"$2,702.00",$0.00,$459.00,"$2,243.00",1,0,0,0
4339,PR,Toa Baja (Municipio),NGENIO TOABAGA,952,1,0,0,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Toa Baja (Municipio),PAJAROS TOA BAJA,949,1,1,0,1,0,0,1,$963.00,$0.00,$0.00,$963.00,1,0,0,0
4339,PR,Toa Baja (Municipio),PALO SECO TOA BAJA,949,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),QUINTA SECCION LEVITTOWN,949,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),SABANAB SECA,952,1,1,1,0,0,0,1,$952.00,$0.00,$0.00,$952.00,1,0,0,0
4339,PR,Toa Baja (Municipio),SABANA SACA,952,1,1,1,0,0,0,1,$600.00,$0.00,$0.00,$600.00,1,0,0,0
4339,PR,Toa Baja (Municipio),SABANA SECA,949,7,5,4,0,1,0,4,"$2,463.00",$0.00,$0.00,"$2,463.00",4,0,0,0
4339,PR,Toa Baja (Municipio),SABANA SECA,952,453,318,264,32,22,0,190,"$304,682.00",$0.00,"$59,834.00","$244,848.00",189,1,0,0
4339,PR,Toa Baja (Municipio),SABANA SECA TOA BAJA,949,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),SABANA SECA TOA BAJA,952,16,6,3,1,2,0,7,"$13,268.00",$0.00,"$2,957.00","$10,311.00",7,0,0,0
4339,PR,Toa Baja (Municipio),SAN JOSE TOA BAJA,952,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),SAN JUAN,907,2,1,0,0,1,0,1,$918.00,$0.00,$918.00,$0.00,1,0,0,0
4339,PR,Toa Baja (Municipio),SAN JUAN,924,2,1,1,0,0,0,1,"$3,200.00",$0.00,$0.00,"$3,200.00",1,0,0,0
4339,PR,Toa Baja (Municipio),SAN JUAN,926,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TAO BAJA,949,1,1,1,0,0,0,1,"$1,553.00",$0.00,$0.00,"$1,553.00",1,0,0,0
4339,PR,Toa Baja (Municipio),TB,952,1,0,0,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA,949,1,1,1,0,0,0,1,$959.00,$0.00,$459.00,$500.00,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA ALTA,949,1,0,0,0,0,0,1,$553.00,$0.00,$553.00,$0.00,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA ALTA,952,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA ALTA,953,9,6,5,1,0,0,3,"$3,126.00",$0.00,"$1,486.00","$1,640.00",3,0,0,0
4339,PR,Toa Baja (Municipio),TOA ALTA,954,1,1,0,0,1,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAA,951,1,1,0,1,0,0,1,"$3,147.00",$0.00,$0.00,"$3,147.00",1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BABA,949,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BABA,952,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJ,952,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,0,4,1,1,0,0,0,2,"$8,000.00",$0.00,$0.00,"$8,000.00",2,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,49,1,0,0,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,94,1,0,0,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,449,1,1,1,0,0,0,1,"$1,152.00",$0.00,$0.00,"$1,152.00",1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,494,1,1,1,0,0,0,1,$987.00,$0.00,$0.00,$987.00,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,570,1,1,0,1,0,0,1,"$1,737.00",$0.00,$0.00,"$1,737.00",1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,646,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,749,5,2,1,1,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,759,5,4,4,0,0,0,4,"$4,161.00",$0.00,$743.00,"$3,418.00",4,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,849,2,1,0,1,0,0,1,"$4,890.00",$0.00,"$1,106.00","$3,784.00",1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,912,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,920,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,925,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,932,1,1,1,0,0,0,1,$609.00,$0.00,$0.00,$609.00,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,939,1,1,1,0,0,0,1,"$1,060.00",$0.00,$0.00,"$1,060.00",1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,940,2,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,941,2,2,1,1,0,0,2,"$5,319.00",$0.00,"$1,661.00","$3,658.00",2,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,942,2,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,943,2,1,1,0,0,0,1,$600.00,$0.00,$0.00,$600.00,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,946,5,3,1,1,1,0,3,"$7,598.00",$0.00,"$2,592.00","$5,006.00",3,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,947,2,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,948,6,3,2,1,0,0,4,"$9,794.00",$0.00,"$1,486.00","$8,308.00",4,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,949,"6,226",4286,3329,661,296,0,2865,"$7,241,141.00","$6,142.00","$1,163,396.00","$6,071,604.00","2,745",120,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,950,38,30,24,5,1,0,17,"$28,271.00",$0.00,"$3,401.00","$24,870.00",17,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,951,374,302,175,72,55,0,228,"$870,154.00",$0.00,"$124,886.00","$745,268.00",210,18,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,952,195,122,107,8,7,0,75,"$132,555.00",$0.00,"$17,477.00","$115,078.00",74,1,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,953,4,3,3,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,954,2,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,956,2,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,957,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,959,9,5,4,0,1,0,6,"$13,946.00",$0.00,"$2,039.00","$11,907.00",6,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,960,2,2,2,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,961,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,962,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,963,1,0,0,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,969,4,4,4,0,0,0,2,"$1,000.00",$0.00,$0.00,"$1,000.00",2,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,984,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,9490,1,1,1,0,0,0,1,$553.00,$0.00,$553.00,$0.00,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,9949,1,0,0,0,0,0,1,"$1,053.00",$0.00,$553.00,$500.00,1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,27455,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA,34609,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOABAJA,923,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOABAJA,949,28,14,11,2,1,0,14,"$41,360.00",$0.00,"$4,695.00","$36,665.00",13,1,0,0
4339,PR,Toa Baja (Municipio),TOABAJA,951,2,2,2,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Toa Baja (Municipio),TOABAJA,952,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOABAJA,957,1,1,0,0,1,0,1,"$6,950.00",$0.00,"$1,106.00","$5,844.00",1,0,0,0
4339,PR,Toa Baja (Municipio),TOABAJA,959,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJAA,949,1,1,1,0,0,0,1,"$2,622.00",$0.00,$924.00,"$1,698.00",1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA LEVITOWN,949,4,2,2,0,0,0,2,"$1,743.00",$0.00,$0.00,"$1,743.00",2,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA LEVITTOWN,849,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA LEVITTOWN,949,7,5,5,0,0,0,3,"$1,878.00",$0.00,$0.00,"$1,878.00",3,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA PR,949,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA PUEBLO,949,1,1,0,0,1,0,1,"$6,674.00",$0.00,$918.00,"$5,756.00",1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJA PUERTO RICO,949,4,2,2,0,0,0,2,"$1,553.00",$0.00,$553.00,"$1,000.00",2,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJAS,952,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),"TOA BAJA, SABANA SECA",952,1,1,1,0,0,0,1,"$3,074.00",$0.00,$918.00,"$2,156.00",1,0,0,0
4339,PR,Toa Baja (Municipio),TOA BAJS,949,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOA BJA,949,1,0,0,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Toa Baja (Municipio),TO BAJA,949,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),TOQ BAJS,951,1,0,0,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Toa Baja (Municipio),TOS BAJA,949,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),URB LA ALTRAGRACIA,949,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Toa Baja (Municipio),URB LEVITTOWN,649,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),URB LEVITTOWN TOA BAJA,949,1,0,0,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Toa Baja (Municipio),VEGA BAJA,693,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Toa Baja (Municipio),VILLA CALMA INGENIO TOA BAJA,951,1,1,1,0,0,0,1,"$6,441.00",$0.00,$918.00,"$5,523.00",1,0,0,0
4339,PR,Toa Baja (Municipio),VILLA CALMA TOA BAJA,951,1,1,0,1,0,0,1,"$1,986.00",$0.00,"$1,486.00",$500.00,1,0,0,0
4339,PR,Toa Baja (Municipio),YOA BAJA,949,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),BAYAMON,956,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Trujillo Alto (Municipio),BAYAMON,959,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Trujillo Alto (Municipio),BO LA GLORIA CAMINO DIEGO,976,1,0,0,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),BO QUEBRADA GRANDE,976,1,0,0,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),CAGUAS,725,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),CALLE C B ESTE,976,1,1,1,0,0,0,1,$794.00,$0.00,$0.00,$794.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),CANOVANAS,729,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Trujillo Alto (Municipio),CAROLINA,976,3,2,2,0,0,0,1,$553.00,$0.00,$553.00,$0.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),CAROLINA,978,5,3,2,1,0,0,2,"$3,235.00",$0.00,"$1,377.00","$1,858.00",2,0,0,0
4339,PR,Trujillo Alto (Municipio),CAROLINA,979,1,1,1,0,0,0,1,$378.00,$0.00,$0.00,$378.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),CAROLINA,983,4,4,3,1,0,0,2,"$3,024.00",$0.00,"$2,024.00","$1,000.00",2,0,0,0
4339,PR,Trujillo Alto (Municipio),CAROLINA,985,3,2,1,1,0,0,2,"$2,220.00",$0.00,$918.00,"$1,302.00",2,0,0,0
4339,PR,Trujillo Alto (Municipio),CAROLINA,987,6,5,5,0,0,0,2,"$2,000.00",$0.00,$743.00,"$1,257.00",2,0,0,0
4339,PR,Trujillo Alto (Municipio),CARRAIZO,976,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Trujillo Alto (Municipio),CARRAIZO BAJO SAN JUAN,976,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Trujillo Alto (Municipio),CARRAIZO TRUJILLO ALTO,976,1,1,1,0,0,0,1,"$3,298.00",$0.00,$0.00,"$3,298.00",1,0,0,0
4339,PR,Trujillo Alto (Municipio),CIUDAD DEL LAGO TRUJI ALTO,976,1,1,1,0,0,0,1,$963.00,$0.00,$0.00,$963.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),CIUDAD UNIVERSITARIA,976,2,2,2,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Trujillo Alto (Municipio),CUPEY,927,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Trujillo Alto (Municipio),CUPEY BAJO SAN JUAN,926,1,1,1,0,0,0,1,$463.00,$0.00,$0.00,$463.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),DOS BOCAS TRUJILLO ALTO,976,1,0,0,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),EGIDA ALEJANDRINO,976,1,0,0,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),ENCANTADA TRUJILLO ALTO,976,3,2,2,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),GUAYAMA,784,1,1,1,0,0,0,1,$728.00,$0.00,$0.00,$728.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),GUAYNABO,928,1,1,1,0,0,0,1,$963.00,$0.00,$0.00,$963.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),GUAYNABO,976,2,0,0,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),GURABO,778,1,1,1,0,0,0,1,"$2,937.00",$0.00,$0.00,"$2,937.00",1,0,0,0
4339,PR,Trujillo Alto (Municipio),GURABO,977,1,0,0,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),JUNCOS,777,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Trujillo Alto (Municipio),MINILLAS,956,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Trujillo Alto (Municipio),PARCRLAS CARRAIZO,976,1,0,0,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),PUERTORICO,976,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Trujillo Alto (Municipio),QUEBRADA NEGRITO,977,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),RIO PIEDRAS,926,1,1,1,0,0,0,1,$300.00,$0.00,$0.00,$300.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),ROUND HILLS,976,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Trujillo Alto (Municipio),SAINT JUST,760,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Trujillo Alto (Municipio),SAINT JUST,976,4,3,2,0,1,0,1,"$4,893.00",$0.00,"$1,106.00","$3,787.00",1,0,0,0
4339,PR,Trujillo Alto (Municipio),SAINT JUST,978,13,8,6,1,1,0,1,"$9,819.00",$0.00,"$1,106.00","$8,713.00",1,0,0,0
4339,PR,Trujillo Alto (Municipio),SAINT JUST TRUJILLO ALTO,976,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Trujillo Alto (Municipio),SAN JUAN,901,1,1,1,0,0,0,1,"$1,053.00",$0.00,$553.00,$500.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),SAN JUAN,907,1,1,1,0,0,0,1,$232.00,$0.00,$0.00,$232.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),SAN JUAN,915,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Trujillo Alto (Municipio),SAN JUAN,917,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),SAN JUAN,920,2,1,1,0,0,0,1,$553.00,$0.00,$553.00,$0.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),SAN JUAN,921,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Trujillo Alto (Municipio),SAN JUAN,924,4,4,2,1,1,0,2,"$5,250.00",$0.00,"$2,024.00","$3,226.00",2,0,0,0
4339,PR,Trujillo Alto (Municipio),SAN JUAN,926,68,44,41,2,1,0,22,"$27,126.00",$0.00,"$8,366.00","$18,760.00",22,0,0,0
4339,PR,Trujillo Alto (Municipio),SAN JUAN,976,9,4,4,0,0,0,2,"$1,000.00",$0.00,$0.00,"$1,000.00",2,0,0,0
4339,PR,Trujillo Alto (Municipio),SAN JUAN,978,3,1,0,1,0,0,2,"$1,418.00",$0.00,$918.00,$500.00,2,0,0,0
4339,PR,Trujillo Alto (Municipio),SAN JUAN TRUJILLO ALTO,976,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),ST JUST,976,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TEUJILLO ALTO,976,2,2,2,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4339,PR,Trujillo Alto (Municipio),TOA ALTA,953,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TR ALTO,976,2,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRIJILLO ALTO,976,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4339,PR,Trujillo Alto (Municipio),TRIJULLO ALTO,976,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
