Disaster,State,County,City,Zip Code,Valid Registrations,Average FEMA Inspected Damage,Total Inspected,Total Damage,No FEMA Inspected Damage,"FEMA Inspected Damage between $1 and $10,000","FEMA Inspected Damage between $10,001 and $20,000","FEMA Inspected Damage between $20,001 and $30,000","FEMA Inspected Damage > $30,000",Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants
4337,FL,Bradford (County),CHICO,95928,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Bradford (County),ENDICOTT,13760,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Bradford (County),GRAHAM,32042,7,791.125,4,3164.5,2,2,0,0,0,1,652,$0.00,652,$0.00,1,0,0,0
4337,FL,Bradford (County),HAMPTON,32044,182,1019.927885,104,106072.5,53,48,3,0,0,57,111211.59,65804.5,24804,20603.09,54,3,0,0
4337,FL,Bradford (County),HOUSTON,77056,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Bradford (County),HOUSTON,77070,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4337,FL,Bradford (County),KEYSTONE HEIGHTS,32656,64,1781.536,25,44538.4,7,16,2,0,0,13,36408.6,28159.5,6724,1525.1,12,1,0,0
4337,FL,Bradford (County),LAKE BUTLER,32054,30,2657.892308,13,34552.6,5,6,2,0,0,5,34579.6,27700,2024,4855.6,3,2,0,0
4337,FL,Bradford (County),LAKE WORTH,33467,1,499.5,1,499.5,0,1,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4337,FL,Bradford (County),LAWTEY,32058,360,2702.394954,218,589122.1,66,127,23,1,1,159,558794.27,435064.5,60842.51,62887.26,135,24,0,0
4337,FL,Bradford (County),LAWTY,32058,1,1665,1,1665,0,1,0,0,0,1,3537,1665,1372,500,1,0,0,0
4337,FL,Bradford (County),MELROSE,32666,109,1616.414894,47,75971.5,22,23,1,1,0,40,87106.4,56073.68,19832,11200.72,37,2,1,1
4337,FL,Bradford (County),OKAIT,29909,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Bradford (County),SANDERSON,32087,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Bradford (County),STARKE,32019,1,0,1,0,1,0,0,0,0,1,1152,$0.00,652,500,1,0,0,0
4337,FL,Bradford (County),STARKE,32091,1372,2165.827049,732,1585385.4,294,371,58,7,2,494,1464096.3,1072349.5,211158.03,180588.77,434,58,2,1
4337,FL,Brevard (County),ARCADIA,34266,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),BARE FOOT BAY,32976,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),BAREFOOT BAY,31976,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),BAREFOOT BAY,32976,253,495.1014706,204,101000.7,93,111,0,0,0,42,77777.48,46284,20234.78,11258.7,42,0,0,0
4337,FL,Brevard (County),BLOUNTSVILLE,35031,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),CAPE CANAVERAL,32920,406,864.8473856,153,132321.65,77,73,3,0,0,66,147858.49,91185.65,38378.24,18294.6,63,3,0,0
4337,FL,Brevard (County),CLEARWATER,33759,1,499.5,1,499.5,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),CLEARWATER,33765,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),COCOA,32922,1089,1381.038462,637,879721.5,188,426,15,7,1,367,921414.24,494550.48,228948.97,197914.79,343,24,0,0
4337,FL,Brevard (County),COCOA,32923,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),COCOA,32924,1,5599.5,1,5599.5,0,1,0,0,0,1,7368,$0.00,1768,5600,1,0,0,0
4337,FL,Brevard (County),COCOA,32926,1948,1260.314086,930,1172092.1,394,501,32,1,2,510,1216472.58,704078.72,309648.43,202745.43,481,26,3,1
4337,FL,Brevard (County),COCOA,32927,1993,865.5118571,700,605858.3,288,400,11,1,0,397,684134,307914.12,223748.81,152471.07,387,9,1,0
4337,FL,Brevard (County),COCOA,32931,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),COCOA,32932,1,499.5,1,499.5,0,1,0,0,0,1,2036,$0.00,2036,$0.00,1,0,0,0
4337,FL,Brevard (County),COCOA,32955,3,0,2,0,2,0,0,0,0,2,2768,$0.00,1768,1000,2,0,0,0
4337,FL,Brevard (County),COCOA,32967,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),COCOA BEACH,32931,731,752.3610619,226,170033.6,98,126,2,0,0,158,169713.23,50799.5,74435.74,44477.99,156,2,0,0
4337,FL,Brevard (County),COCOA WEST,32926,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),COCO BEACH,32931,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),DELAND,32720,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),EAU GALLIE,32934,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4337,FL,Brevard (County),FELLSMERE,32948,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),FORT MYERS,33901,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),GRANT,32949,91,2930.19697,33,96696.5,10,19,3,1,0,18,82718.93,52863.5,11064,18791.43,15,3,0,0
4337,FL,Brevard (County),GRANT VALKARIA,32909,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),GRANT VALKARIA,32950,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),GRANT-VALKARIA,32909,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),GRANT-VALKARIA,32949,4,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4337,FL,Brevard (County),GRANT-VALKARIA,32950,30,827.625,12,9931.5,3,9,0,0,0,7,9608,2000,7608,$0.00,7,0,0,0
4337,FL,Brevard (County),HOLLYWOOD,33026,1,499.5,1,499.5,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),HOLMES AVE NW,32907,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),IND HBR BCH,32937,2,0,2,0,2,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4337,FL,Brevard (County),INDIALANTIC,32903,614,1246.229082,196,244260.9,82,105,8,1,0,129,233479.18,142138.5,41420.98,49919.7,123,6,0,0
4337,FL,Brevard (County),INDIAN HARBOR BEACH,32937,5,166.5,3,499.5,2,1,0,0,0,1,884,$0.00,884,$0.00,1,0,0,0
4337,FL,Brevard (County),INDIAN HARBOUR BEACH,32937,473,1060.978344,157,166573.6,77,74,6,0,0,103,152544.5,75184.5,42137.6,35222.4,99,4,0,0
4337,FL,Brevard (County),INDN HBR BCH,32937,2,170.85,2,341.7,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),IPSWICH,1938,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),KISSIMMEE,34741,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),MADISON,32340,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),MALABAR,32950,256,930.2343137,102,94883.9,45,54,3,0,0,54,117148.22,59483.5,36928.42,20736.3,51,3,0,0
4337,FL,Brevard (County),ME,32904,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),ME IS,32952,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),MELB,32934,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),MELBOURNE,32901,1173,1548.805433,589,912246.4,201,358,27,2,1,367,934234.43,554393.41,214547.32,165293.7,341,25,1,0
4337,FL,Brevard (County),MELBOURNE,32902,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),MELBOURNE,32903,12,3874.875,4,15499.5,2,1,1,0,0,2,15884,15000,884,$0.00,1,1,0,0
4337,FL,Brevard (County),MELBOURNE,32904,725,1761.356233,377,664031.3,165,186,24,2,0,181,619994.03,453570.1,96655.17,69768.76,155,24,2,0
4337,FL,Brevard (County),MELBOURNE,32905,4,447.2333333,3,1341.7,2,1,0,0,0,1,3109.7,1000,1768,341.7,1,0,0,0
4337,FL,Brevard (County),MELBOURNE,32907,5,0,2,0,2,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4337,FL,Brevard (County),MELBOURNE,32909,2,0,2,0,2,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),MELBOURNE,32912,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),MELBOURNE,32934,1040,2723.248825,553,1505956.6,177,320,40,8,8,282,1239029.02,970724.09,177307.24,90997.69,240,34,8,6
4337,FL,Brevard (County),MELBOURNE,32935,2117,1514.312546,868,1314423.29,335,490,39,2,2,426,1066490.56,716518.83,185597.06,164374.67,390,33,3,1
4337,FL,Brevard (County),MELBOURNE,32937,5,0,4,0,4,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),MELBOURNE,32940,1321,688.2548476,361,248460,180,175,6,0,0,230,232567.09,62752.5,69192,100622.59,229,1,0,0
4337,FL,Brevard (County),MELBOURNE,32951,5,1300.24,5,6501.2,3,2,0,0,0,2,8537.7,5660,2036,841.7,2,0,0,0
4337,FL,Brevard (County),MELBOURNE BCH,32951,1,1000,1,1000,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),MELBOURNE BEACH,32951,463,1171.224848,165,193252.1,73,85,7,0,0,99,188171.8,122975,29718.8,35478,93,6,0,0
4337,FL,Brevard (County),MELBOURNE VILLAGE,32904,24,2344.66,15,35169.9,2,11,2,0,0,9,30859.2,24829.5,4688,1341.7,8,1,0,0
4337,FL,Brevard (County),MELBURNE,32901,1,499.5,1,499.5,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),MERRI ISLAND,32952,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),MERRIT ISLAND,32952,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),MERRIT ISLAND,32953,1,6001.7,1,6001.7,0,1,0,0,0,1,8037.7,5660,2036,341.7,1,0,0,0
4337,FL,Brevard (County),MERRITT IS,32952,5,166.5,3,499.5,2,1,0,0,0,1,884,$0.00,884,$0.00,1,0,0,0
4337,FL,Brevard (County),MERRITT IS,32953,5,1082.25,2,2164.5,1,1,0,0,0,1,2164.5,2164.5,$0.00,$0.00,1,0,0,0
4337,FL,Brevard (County),MERRITT ISALND,32952,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),MERRITT ISLAND,32053,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),MERRITT ISLAND,32952,1573,1618.18537,581,940165.7,217,328,31,4,1,349,870750.58,558633.74,196112.77,116004.07,322,27,0,0
4337,FL,Brevard (County),MERRITT ISLAND,32953,1545,1555.866308,650,1011313.1,247,368,27,4,4,361,745512.13,453764.29,153062.45,138685.39,346,12,3,1
4337,FL,Brevard (County),MERRITT ISLAND,32954,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),MIAMI,33133,1,2927.8,1,2927.8,0,1,0,0,0,1,4963.8,1000,2036,1927.8,1,0,0,0
4337,FL,Brevard (County),MICCO,32976,160,567.3336207,116,65810.7,49,67,0,0,0,37,58255.55,25608.5,22352.45,10294.6,37,0,0,0
4337,FL,Brevard (County),MIMS,32754,1003,1145.513121,503,576193.1,180,310,10,2,1,322,668483.06,331804.75,194861.81,141816.5,308,10,4,1
4337,FL,Brevard (County),MINS,32775,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),MIRAMAR,33023,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),NEW PORT RICHEY,34655,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4337,FL,Brevard (County),OCOEE,34761,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),ORLANDO,32822,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),PALM BAY,32905,1283,1251.211318,592,740717.1,244,326,15,4,3,303,620747.86,317356.87,185172.79,118218.2,289,11,3,2
4337,FL,Brevard (County),PALM BAY,32907,3600,602.2026523,1018,613042.3,486,519,8,4,1,861,875932.3,182219.5,399435.69,294277.11,853,8,0,0
4337,FL,Brevard (County),PALM BAY,32908,993,482,243,117126,108,133,2,0,0,245,249664.87,44852,133860,70952.87,242,3,0,0
4337,FL,Brevard (County),PALM BAY,32909,2630,635.0956061,660,419163.1,319,331,9,0,1,671,711404.22,165534.04,345592,200278.18,665,5,1,0
4337,FL,Brevard (County),PALM BAY,32950,1,499.5,1,499.5,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),PALMBAY,32907,1,2164.5,1,2164.5,0,1,0,0,0,1,2165,1665,$0.00,500,1,0,0,0
4337,FL,Brevard (County),PALMBAY,32909,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),PALM SHORES,32935,2,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),PALM SHORES,32940,10,668.14,5,3340.7,1,4,0,0,0,4,3183.4,2000,$0.00,1183.4,4,0,0,0
4337,FL,Brevard (County),PATRICK AIR FORCE BASE,32925,2,0,2,0,2,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4337,FL,Brevard (County),PEMBROKE PINES,33029,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),PLANTATION,33323,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4337,FL,Brevard (County),PLUM BAY,32907,1,0,1,0,1,0,0,0,0,1,846,$0.00,846,$0.00,1,0,0,0
4337,FL,Brevard (County),POMPANO BEACH,33064,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),PORT CANAVERAL,32920,1,341.7,1,341.7,0,1,0,0,0,1,341.7,$0.00,$0.00,341.7,1,0,0,0
4337,FL,Brevard (County),PORT SAINT JOHN,32927,26,1082.25,10,10822.5,3,7,0,0,0,2,9860.5,7824.5,2036,$0.00,2,0,0,0
4337,FL,Brevard (County),PORT ST JOHN,32917,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),PORT ST JOHN,32927,14,166.5,3,499.5,2,1,0,0,0,2,1384,$0.00,884,500,2,0,0,0
4337,FL,Brevard (County),PORT ST. JOHN,32927,33,317.9545455,11,3497.5,5,6,0,0,0,2,1384,$0.00,884,500,2,0,0,0
4337,FL,Brevard (County),ROC,32955,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),ROCKLEDGE,32955,2217,1144.359762,798,913199.09,404,362,28,3,1,485,854456.4,462000.58,206515.99,185939.83,464,20,1,0
4337,FL,Brevard (County),SATELLITE BCH,32937,5,0,1,0,1,0,0,0,0,2,2768,$0.00,1768,1000,2,0,0,0
4337,FL,Brevard (County),SATELLITE BEACH,32937,1087,850.0780645,310,263524.2,142,162,4,1,1,195,252451.46,107749.11,68196.55,76505.8,192,2,1,0
4337,FL,Brevard (County),SCOTTSMOOR,32775,3,166.5,3,499.5,2,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),SEBASTIAN,32950,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),SEBASTIAN,32976,175,935.0913043,115,107535.5,46,66,2,0,1,46,110864.1,79284.2,15216,16363.9,42,3,1,1
4337,FL,Brevard (County),SE PALM BAY,32909,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),SHARPES,32959,1,499.5,1,499.5,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),ST. AUGUSTINE,32084,1,1341.7,1,1341.7,0,1,0,0,0,1,14000.4,1000,7900.4,5100,0,1,0,0
4337,FL,Brevard (County),SUNRISE,33322,2,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),SW PALM BAY,32908,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),TAMARAC,33321,1,499.5,1,499.5,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),TITUS,32796,1,0,1,0,1,0,0,0,0,1,884,$0.00,884,$0.00,1,0,0,0
4337,FL,Brevard (County),TITUSVILLE,23780,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),TITUSVILLE,32780,2008,1467.418349,757,1110835.69,299,430,25,1,2,488,1044556.09,525451.73,279793.81,239310.55,465,19,4,2
4337,FL,Brevard (County),TITUSVILLE,32789,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),TITUSVILLE,32796,1318,945.1960707,509,481104.8,181,316,10,2,0,334,578002.46,245261,198532,134209.46,321,12,1,1
4337,FL,Brevard (County),TITUSVILLE,32815,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),TITUSVILLE,32908,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4337,FL,Brevard (County),VALKARIA,32950,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),VIERA,32940,49,1149.005556,18,20682.1,9,8,1,0,0,2,11341.2,10499.5,$0.00,841.7,1,1,0,0
4337,FL,Brevard (County),VIERA,32955,44,227.1363636,11,2498.5,7,4,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),WEST MELBOURNE,32904,502,1499.602747,182,272927.7,80,89,13,0,0,89,227422.2,137648,54124,35650.2,80,9,0,0
4337,FL,Brevard (County),WESTON,33326,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),WEST PALM BEACH,33411,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),W MELBOUNE,32904,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Brevard (County),W MELBOURNE,32904,137,2319.337879,66,153076.3,18,44,2,2,0,34,122585.2,96327,20708,5550.2,33,1,0,0
4337,FL,Broward (County),AMRGATE,33063,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Broward (County),AVENTURA,33160,1,2006.7,1,2006.7,0,1,0,0,0,1,341.7,$0.00,$0.00,341.7,1,0,0,0
4337,FL,Broward (County),AVON PARK,33825,1,499.5,1,499.5,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Broward (County),BOCA RATON,33428,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Broward (County),BOCA RATON,33496,2,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Broward (County),BOYNTON BEACH,33426,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4337,FL,Broward (County),BROADVIEW PARK,33317,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Broward (County),CITY OF SUNRISE,33313,4,249.75,4,999,2,2,0,0,0,2,1807,$0.00,1307,500,2,0,0,0
4337,FL,Broward (County),CLEARWATER,33759,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4337,FL,Broward (County),COCONUT CREEK,7734,1,0,1,0,1,0,0,0,0,1,1807,$0.00,1307,500,1,0,0,0
4337,FL,Broward (County),COCONUT CREEK,33063,302,264.5670588,85,22488.2,52,33,0,0,0,59,56999,2664,32835,21500,59,0,0,0
4337,FL,Broward (County),COCONUT CREEK,33066,640,425.408867,203,86358,123,78,2,0,0,129,173698.97,60761.5,65830,47107.47,127,2,0,0
4337,FL,Broward (County),COCONUT CREEK,33073,1427,360.3254473,503,181243.7,281,221,1,0,0,317,368849.54,51202.5,205957.84,111689.2,316,1,0,0
4337,FL,Broward (County),COLD SPRINGS,33076,1,499.5,1,499.5,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Broward (County),COOPER,33026,1,2164.5,1,2164.5,0,1,0,0,0,1,1665,1665,$0.00,$0.00,1,0,0,0
4337,FL,Broward (County),COOPER CITY,33024,85,250.2333333,18,4504.2,11,7,0,0,0,5,4614,$0.00,2614,2000,5,0,0,0
4337,FL,Broward (County),COOPER CITY,33026,350,451.9206186,97,43836.3,50,46,1,0,0,39,42764,10999,19765,12000,39,0,0,0
4337,FL,Broward (County),COOPER CITY,33328,816,758.5855615,187,141855.5,98,84,3,2,0,149,220130.5,66988,107334,45808.5,146,3,0,0
4337,FL,Broward (County),COOPER CITY,33330,378,632.2910256,78,49318.7,40,36,2,0,0,61,55957,10999,18458,26500,60,1,0,0
4337,FL,Broward (County),COOPERCITY,33026,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Broward (County),COOPER CITY FL,33328,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Broward (County),COPPER CITY,33328,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Broward (County),CORAL SPINGS,33065,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Broward (County),CORAL SPR,33065,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Broward (County),CORAL SPRING,33071,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Broward (County),CORAL SPRINGS,33063,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Broward (County),CORAL SPRINGS,33065,2599,522.279,700,365595.3,405,287,8,0,0,642,768910.3,140455.5,395263,233191.8,638,3,1,0
4337,FL,Broward (County),CORAL SPRINGS,33066,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Broward (County),CORAL SPRINGS,33067,574,565.79,150,84868.5,94,54,1,1,0,120,138482.47,23988,71524.98,42969.49,120,0,0,0
4337,FL,Broward (County),CORAL SPRINGS,33071,1600,545.2670732,410,223559.5,235,169,6,0,0,289,319734.5,66800.5,141956,110978,287,2,0,0
4337,FL,Broward (County),CORAL SPRINGS,33072,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4337,FL,Broward (County),CORAL SPRINGS,33073,5,249.75,2,499.5,1,1,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4337,FL,Broward (County),CORAL SPRINGS,33076,628,225.5773333,150,33836.6,111,38,1,0,0,88,80488.69,12665,33982,33841.69,88,0,0,0
4337,FL,Broward (County),CORAL SPRINGS ,33065,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4337,FL,Broward (County),CORALSPRINGS,33065,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Broward (County),CORAL SPTINGS,33076,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Broward (County),CORAL SRPINGS,33065,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Broward (County),CORAL SRRINGS,33076,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Broward (County),CUTLER BAY,33189,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Broward (County),DA,33325,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Broward (County),DANIA,33004,379,362.8,132,47889.6,71,61,0,0,0,125,147987.1,11662,87222,49103.1,125,0,0,0
4337,FL,Broward (County),DANIA,33005,1,0,1,0,1,0,0,0,0,1,500,$0.00,$0.00,500,1,0,0,0
4337,FL,Broward (County),DANIA,33312,5,210.3,4,841.2,3,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Broward (County),DANIA,33314,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Broward (County),DANIA BEACH,33004,512,658.9888235,170,112028.1,92,75,2,1,0,110,156525.49,51158.5,65350,40016.99,107,3,0,0
