latitude,longitude,eventName,hwmTypeName,countyName,sitePermHousing,elev_ft,height_above_gnd
30.19055,-95.75282,Harvey Aug 2017,Debris,Montgomery County,No,222.4,2.05
29.76617,-97.60491,Harvey Aug 2017,Mud,Caldwell County,No,378.638,0
30.14358,-95.75286,Harvey Aug 2017,Debris,Montgomery County,No,197.62,3.02
29.82694,-97.67191,Harvey Aug 2017,Mud,Caldwell County,No,444.393,2.75
30.14358,-95.75286,Harvey Aug 2017,Debris,Montgomery County,No,198.24,2.88
29.73096,-97.62656,Harvey Aug 2017,Debris,Caldwell County,No,362.657,2.8
29.71868,-97.60104,Harvey Aug 2017,Mud,Caldwell County,No,352.517,2.55
29.75451,-97.59287,Harvey Aug 2017,Debris,Caldwell County,No,365.788,1.9
29.71081,-95.79822,Harvey Aug 2017,Debris,Fort Bend County,No,101.91,0
29.69949,-97.60329,Harvey Aug 2017,Mud,Caldwell County,No,347.294,4.13
29.71092,-95.79825,Harvey Aug 2017,Debris,Fort Bend County,No,103.16,0
29.71693,-95.74408,Harvey Aug 2017,Stain line,Fort Bend County,No,101.61,2.73
29.71575,-95.74281,Harvey Aug 2017,Seed line,Fort Bend County,No,100.91,1.33
29.71148,-95.68802,Harvey Aug 2017,Debris,Harris County,No,101.39,0
29.67581,-97.60373,Harvey Aug 2017,Mud,Caldwell County,No,340.723,4.23
29.77655,-95.68803,Harvey Aug 2017,Seed line,Harris County,No,100.35,1.6
29.65606,-97.60262,Harvey Aug 2017,Debris,Caldwell County,No,338.665,4.23
29.5435,-95.7794,Harvey Aug 2017,Debris,Fort Bend County,No,94.865,0
29.5435,-95.7794,Harvey Aug 2017,Debris,Fort Bend County,No,95.131,0
29.77657,-95.68904,Harvey Aug 2017,Seed line,Harris County,No,100.73,1.52
29.76068,-95.70302,Harvey Aug 2017,Seed line,Harris County,No,100.86,2.72
29.75622,-95.71381,Harvey Aug 2017,Seed line,Harris County,No,101.32,0
29.469,-95.7726,Harvey Aug 2017,Debris,Fort Bend County,No,73.728,4.03
29.79984,-95.69312,Harvey Aug 2017,Seed line,Harris County,No,108.17,5.74
29.80842,-95.67383,Harvey Aug 2017,Seed line,Harris County,No,108.83,5.96
29.5785,-95.794,Harvey Aug 2017,Mud,Fort Bend County,No,90.605,5
29.5785,-95.794,Harvey Aug 2017,Debris,Fort Bend County,No,90.271,4.24
29.5785,-95.794,Harvey Aug 2017,Seed line,Fort Bend County,No,90.787,3.02
29.5653,-95.8038,Harvey Aug 2017,Seed line,Fort Bend County,No,89.629,8.6
29.5653,-95.8038,Harvey Aug 2017,Mud,Fort Bend County,No,90.502,5.63
29.5653,-95.8038,Harvey Aug 2017,Seed line,Fort Bend County,No,91.814,4.76
29.50815,-97.43015,Harvey Aug 2017,Mud,Gonzales County,No,273.875,0
29.50151,-97.49217,Harvey Aug 2017,Debris,Gonzales County,No,283.536,1.75
29.51387,-97.49529,Harvey Aug 2017,Mud,Gonzales County,No,290.853,1
29.50605,-97.47558,Harvey Aug 2017,Debris,Gonzales County,No,278.271,1.05
29.51374,-97.42617,Harvey Aug 2017,Mud,Gonzales County,No,277.707,0
29.46113,-97.43656,Harvey Aug 2017,Debris,Gonzales County,No,266.934,0
29.41312,-97.36591,Harvey Aug 2017,Mud,Gonzales County,No,252.511,0
29.4505,-97.38682,Harvey Aug 2017,Debris,Gonzales County,No,254.076,0
30.13311,-95.96921,Harvey Aug 2017,Seed line,Waller County,No,283.89,4
29.56997,-95.8163,Harvey Aug 2017,Debris,Fort Bend County,No,91.529,1.12
29.56997,-95.8163,Harvey Aug 2017,Debris,Fort Bend County,No,91.654,1.42
29.56997,-95.8163,Harvey Aug 2017,Mud,Fort Bend County,No,92.477,2.98
30.14825,-95.94447,Harvey Aug 2017,Debris,Waller County,No,276.41,3.99
29.4532,-95.7274,Harvey Aug 2017,Debris,Fort Bend County,No,66.148,1.12
30.18878,-95.82579,Harvey Aug 2017,Mud,Waller County,No,231.53,3.04
30.18938,-95.8204,Harvey Aug 2017,Seed line,Waller County,No,234.07,3.3
29.55893,-95.63732,Harvey Aug 2017,Seed line,Fort Bend County,No,71.555,1.39
29.55893,-95.63732,Harvey Aug 2017,Debris,Fort Bend County,No,71.503,0
29.52887,-95.62402,Harvey Aug 2017,Debris,Fort Bend County,No,67.89,1.76
29.54723,-95.54969,Harvey Aug 2017,Seed line,Fort Bend County,No,63.435,5.83
29.54723,-95.54969,Harvey Aug 2017,Seed line,Fort Bend County,No,63.802,2.47
29.54723,-95.54969,Harvey Aug 2017,Seed line,Fort Bend County,No,63.822,12.08
29.5306,-95.5931,Harvey Aug 2017,Mud,Fort Bend County,No,67.305,1.28
29.5306,-95.5931,Harvey Aug 2017,Mud,Fort Bend County,No,67.305,1.87
29.5306,-95.5931,Harvey Aug 2017,Debris,Fort Bend County,No,66.815,1.97
29.506446,-95.523992,Harvey Aug 2017,Seed line,Fort Bend County,No,60.256,0
29.41159,-95.71145,Harvey Aug 2017,Seed line,Fort Bend County,No,58.12,3.8
29.51778,-95.58792,Harvey Aug 2017,Mud,Fort Bend County,No,65.384,2
29.51778,-95.58792,Harvey Aug 2017,Other (Note in Description box),Fort Bend County,No,65.295,1.52
28.67838,-96.80861,Harvey Aug 2017,Debris,Victoria County,No,49.5,0
28.678465,-96.80873,Harvey Aug 2017,Debris,Victoria County,No,48.9,0
28.75194,-97.00775,Harvey Aug 2017,Seed line,Victoria County,No,48.3,0.54
28.71239,-97.04232,Harvey Aug 2017,Debris,Victoria County,No,44.8,0
29.67822,-94.98252,Harvey Aug 2017,Debris,Harris County,No,5.11,0
29.67813,-94.98247,Harvey Aug 2017,Debris,Harris County,No,5.92,0
29.67816,-94.98248,Harvey Aug 2017,Debris,Harris County,No,5.22,0
29.21167,-95.20823,Harvey Aug 2017,Debris,Brazoria County,No,5.2,2.8
29.64581,-95.0191,Harvey Aug 2017,Debris,Harris County,No,4.21,0
29.64584,-95.01904,Harvey Aug 2017,Debris,Harris County,No,4.01,0
29.61877,-95.00211,Harvey Aug 2017,Debris,Harris County,No,5.6,0
29.61874,-95.00207,Harvey Aug 2017,Debris,Harris County,No,5.5,0
29.59133,-95.04104,Harvey Aug 2017,Debris,Harris County,No,7.91,0
29.59133,-95.04103,Harvey Aug 2017,Debris,Harris County,No,7.98,0
29.2816,-95.2551,Harvey Aug 2017,Debris,Brazoria County,No,13.5,5
29.63387,-95.11449,Harvey Aug 2017,Mud,Harris County,No,15.84,0
29.63386,-95.11448,Harvey Aug 2017,Mud,Harris County,No,15.75,0
29.59146,-95.12842,Harvey Aug 2017,Debris,Harris County,Yes,14.86,0
29.59148,-95.12845,Harvey Aug 2017,Debris,Harris County,Yes,14.55,0
28.53183,-97.04334,Harvey Aug 2017,Vegetation line,Victoria County,No,29.5,0
29.58322,-95.1037,Harvey Aug 2017,Debris,Harris County,No,16.51,0
29.58321,-95.10369,Harvey Aug 2017,Debris,Harris County,No,16.33,0
29.59536,-95.08927,Harvey Aug 2017,Seed line,Harris County,No,10.34,5.8
28.53207,-97.04339,Harvey Aug 2017,Mud,Victoria County,No,31.7,1.14
29.56634,-95.06994,Harvey Aug 2017,Mud,Harris County,No,4.81,0
29.56596,-95.06979,Harvey Aug 2017,Mud,Harris County,No,4.69,0
29.58611,-95.68077,Harvey Aug 2017,Seed line,Fort Bend County,No,76.483,1.62
29.30252,-95.26768,Harvey Aug 2017,Debris,Brazoria County,No,15.5,2
29.54595,-95.01679,Harvey Aug 2017,Debris,Galveston County,No,6.57,0
29.54595,-95.01671,Harvey Aug 2017,Debris,Galveston County,No,7.33,0
29.3346,-95.2893,Harvey Aug 2017,Debris,Brazoria County,No,24.9,2.85
29.54125,-95.03142,Harvey Aug 2017,Other (Note in Description box),Galveston County,No,7.76,0
29.5747,-95.60663,Harvey Aug 2017,Seed line,Fort Bend County,No,62.215,0
29.54124,-95.03138,Harvey Aug 2017,Other (Note in Description box),Galveston County,No,7.83,0
29.34948,-95.30136,Harvey Aug 2017,Debris,Brazoria County,No,28,3.5
29.5747,-95.60663,Harvey Aug 2017,Seed line,Fort Bend County,No,62.828,0
29.53358,-95.09493,Harvey Aug 2017,Mud,Galveston County,No,5.74,0
29.4865,-95.6095,Harvey Aug 2017,Seed line,Fort Bend County,No,55.374,7.2
29.53358,-95.09492,Harvey Aug 2017,Mud,Galveston County,No,5.82,0
29.38155,-95.36476,Harvey Aug 2017,Seed line,Brazoria County,No,36.6,1.85
29.38931,-95.4099,Harvey Aug 2017,Seed line,Brazoria County,No,45.2,1.2
29.54788,-95.08435,Harvey Aug 2017,Debris,Harris County,No,7.7,0
29.38931,-95.4099,Harvey Aug 2017,Seed line,Brazoria County,No,44.8,3.22
29.5479,-95.08436,Harvey Aug 2017,Debris,Harris County,No,7.8,0
29.40396,-95.41049,Harvey Aug 2017,Seed line,Brazoria County,No,46.2,3.52
29.40396,-95.41049,Harvey Aug 2017,Seed line,Brazoria County,No,46.2,6.91
29.42369,-95.4109,Harvey Aug 2017,Debris,Brazoria County,No,46.6,8
29.43919,-95.37566,Harvey Aug 2017,Seed line,Brazoria County,No,47.1,1.5
29.43919,-95.37566,Harvey Aug 2017,Seed line,Brazoria County,No,47.2,1.2
29.471,-95.3646,Harvey Aug 2017,Debris,Brazoria County,No,53.1,1.7
29.471,-95.3646,Harvey Aug 2017,Debris,Brazoria County,No,52.5,1.2
29.5048,-95.4133,Harvey Aug 2017,Debris,Brazoria County,No,60.4,0
29.5048,-95.4133,Harvey Aug 2017,Debris,Brazoria County,No,59,0
29.52726,-95.4011,Harvey Aug 2017,Seed line,Brazoria County,No,59.4,2.87
29.52726,-95.4011,Harvey Aug 2017,Seed line,Brazoria County,No,59.4,1.62
29.54663,-95.46292,Harvey Aug 2017,Seed line,Fort Bend County,No,68.1,7.09
29.54663,-95.46292,Harvey Aug 2017,Seed line,Fort Bend County,No,67.8,2.85
29.54663,-95.46292,Harvey Aug 2017,Debris,Fort Bend County,No,68.8,2
29.455,-95.3149,Harvey Aug 2017,Seed line,Brazoria County,No,49.4,1.65
29.455,-95.3149,Harvey Aug 2017,Seed line,Brazoria County,No,49.4,4.14
29.82303,-95.74633,Harvey Aug 2017,Debris,Harris County,No,126.23,1.95
29.429,-95.2717,Harvey Aug 2017,Seed line,Brazoria County,No,44,7.5
29.429,-95.2717,Harvey Aug 2017,Seed line,Brazoria County,No,44.5,2.55
29.42831,-95.25569,Harvey Aug 2017,Seed line,Brazoria County,No,42.4,3.55
29.42831,-95.25569,Harvey Aug 2017,Seed line,Brazoria County,No,41.5,7.3
29.82232,-95.74676,Harvey Aug 2017,Debris,Harris County,No,125.63,0
29.4145,-95.237,Harvey Aug 2017,Seed line,Brazoria County,No,39.2,2.41
29.39617,-95.22935,Harvey Aug 2017,Seed line,Brazoria County,No,35.4,4.7
29.39617,-95.22935,Harvey Aug 2017,Seed line,Brazoria County,No,34.4,0.96
29.85088,-95.77355,Harvey Aug 2017,Seed line,Harris County,No,142.53,2.65
29.8518,-95.77282,Harvey Aug 2017,Mud,Harris County,No,142.27,2.64
29.87522,-95.76947,Harvey Aug 2017,Seed line,Harris County,No,148.05,0.58
29.87501,-95.77007,Harvey Aug 2017,Seed line,Harris County,No,149.42,0.91
29.86147,-95.73068,Harvey Aug 2017,Debris,Harris County,No,135.9,1.29
29.86147,-95.72979,Harvey Aug 2017,Seed line,Harris County,No,135.12,1.47
29.88686,-95.72167,Harvey Aug 2017,Debris,Harris County,No,136.39,0
29.902,-95.70417,Harvey Aug 2017,Debris,Harris County,No,136.86,0
29.91324,-95.68169,Harvey Aug 2017,Debris,Harris County,No,136.09,5.85
29.91402,-95.68177,Harvey Aug 2017,Debris,Harris County,No,136.06,0
29.93966,-95.71543,Harvey Aug 2017,Debris,Harris County,No,148.95,0
29.94112,-95.72098,Harvey Aug 2017,Seed line,Harris County,No,150.14,2.23
29.89641,-95.64598,Harvey Aug 2017,Seed line,Harris County,No,119.13,0
29.4958,-95.549,Harvey Aug 2017,Seed line,Fort Bend County,No,59.672,4.35
29.1935,-95.3431,Harvey Aug 2017,Seed line,Brazoria County,No,12.7,7.15
29.1935,-95.3431,Harvey Aug 2017,Debris,Brazoria County,No,12.7,6.45
29.1968,-95.2991,Harvey Aug 2017,Seed line,Brazoria County,No,10.4,2.46
29.1968,-95.2991,Harvey Aug 2017,Seed line,Brazoria County,No,10.4,2.19
29.2246,-95.342,Harvey Aug 2017,Debris,Brazoria County,No,18.4,1.89
29.2246,-95.342,Harvey Aug 2017,Seed line,Brazoria County,No,18.1,0.58
30.14694,-96.95699,Harvey Aug 2017,Mud,Lee County,No,393.97,4.16
29.99859,-97.04358,Harvey Aug 2017,Mud,Fayette County,No,290.676,0
30.01009,-97.03794,Harvey Aug 2017,Mud,Fayette County,No,297.584,
29.24559,-95.32923,Harvey Aug 2017,Seed line,Brazoria County,No,20.4,8.62
29.96539,-97.03149,Harvey Aug 2017,Debris,Fayette County,No,278.202,0
29.96445,-97.00214,Harvey Aug 2017,Mud,Fayette County,No,282.055,0.78
29.2451,-95.3623,Harvey Aug 2017,Seed line,Brazoria County,No,24.6,1.03
29.2451,-95.3623,Harvey Aug 2017,Seed line,Brazoria County,No,24.4,1.66
29.2451,-95.3623,Harvey Aug 2017,Debris,Brazoria County,No,25.1,3.65
30.04901,-96.8923,Harvey Aug 2017,Mud,Fayette County,No,295.245,2.26
29.08358,-97.28493,Harvey Aug 2017,Mud,De Witt County,No,165.15,2.32
29.08358,-97.28493,Harvey Aug 2017,Mud,De Witt County,No,165.03,5.55
29.252,-95.3895,Harvey Aug 2017,Seed line,Brazoria County,No,26.9,0.34
30.20371,-93.17483,Harvey Aug 2017,Seed line,Calcasieu Parish,No,9.49,1.1
29.252,-95.3895,Harvey Aug 2017,Seed line,Brazoria County,No,27.5,1.04
29.5129,-96.6284,Harvey Aug 2017,Mud,Colorado County,No,227.583,0
29.08719,-97.26129,Harvey Aug 2017,Debris,De Witt County,No,181.39,0
30.33975,-93.25439,Harvey Aug 2017,Seed line,Calcasieu Parish,No,15.59,0
29.5129,-96.6284,Harvey Aug 2017,Mud,Colorado County,No,227.186,0
29.07646,-97.35074,Harvey Aug 2017,Debris,De Witt County,No,217.29,4.58
29.9048,-96.8842,Harvey Aug 2017,Seed line,Fayette County,No,262.647,5.61
29.5089,-96.6387,Harvey Aug 2017,Mud,Colorado County,No,230.595,0
29.90504,-96.88506,Harvey Aug 2017,Debris,Fayette County,No,261.651,5.69
29.5089,-96.6387,Harvey Aug 2017,Debris,Colorado County,No,230.611,
29.05937,-97.32822,Harvey Aug 2017,Debris,De Witt County,No,168.3,0
29.4862,-96.7027,Harvey Aug 2017,Mud,Colorado County,No,228.489,3.1
29.4862,-96.7027,Harvey Aug 2017,Debris,Colorado County,No,230.612,0
29.46573,-96.54445,Harvey Aug 2017,Mud,Colorado County,No,191.865,2
29.89692,-96.87068,Harvey Aug 2017,Mud,Fayette County,No,253.701,0
29.46533,-96.54445,Harvey Aug 2017,Mud,Colorado County,No,191.492,2.75
29.06377,-97.32425,Harvey Aug 2017,Mud,De Witt County,No,165.98,0
29.89737,-96.87056,Harvey Aug 2017,Mud,Fayette County,No,253.076,
29.05181,-97.26602,Harvey Aug 2017,Other (Note in Description box),De Witt County,No,160.83,0
29.36260156,-96.5766,Harvey Aug 2017,Mud,Colorado County,No,155.532,
29.86745,-96.93265,Harvey Aug 2017,Mud,Fayette County,No,262.633,0
29.3624391,-96.57748,Harvey Aug 2017,Debris,Colorado County,No,155.459,0
29.86539,-96.9332,Harvey Aug 2017,Mud,Fayette County,No,264.077,0
29.23343779,-96.49861111,Harvey Aug 2017,Seed line,Wharton County,No,109.645,0.4
29.23401286,-96.50175,Harvey Aug 2017,Mud,Wharton County,No,108.92,
29.22788,-96.6067,Harvey Aug 2017,Seed line,Wharton County,No,111.953,2.34
29.22767,-96.60685,Harvey Aug 2017,Seed line,Wharton County,No,111.61,2.95
29.22742,-96.58295,Harvey Aug 2017,Mud,Wharton County,No,103.969,1
29.22751426,-96.58302,Harvey Aug 2017,Debris,Wharton County,No,103.493,0
29.69067,-96.46008,Harvey Aug 2017,Mud,Colorado County,No,181.168,4.32
30.26568,-93.19772,Harvey Aug 2017,Seed line,Calcasieu Parish,No,5.74,2.14
29.69042,-96.45956,Harvey Aug 2017,Debris,Colorado County,No,186.692,0
29.09998,-96.60583,Harvey Aug 2017,Seed line,Jackson County,No,79.773,1.9
29.10011,-96.60555,Harvey Aug 2017,Seed line,Jackson County,No,79.639,
30.28727,-93.15132,Harvey Aug 2017,Seed line,Calcasieu Parish,No,7.96,3
30.28734,-93.1513,Harvey Aug 2017,Seed line,Calcasieu Parish,No,7.96,3.24
30.28741,-93.15131,Harvey Aug 2017,Seed line,Calcasieu Parish,No,7.96,3.45
30.29683,-93.11729,Harvey Aug 2017,Seed line,Calcasieu Parish,No,9.4,3.01
29.66759,-96.50367,Harvey Aug 2017,Other (Note in Description box),Colorado County,No,186.711,0
30.29638,-93.11686,Harvey Aug 2017,Seed line,Calcasieu Parish,No,9.4,
29.6643,-96.50516,Harvey Aug 2017,Mud,Colorado County,No,188.658,2.53
30.33033,-93.07198,Harvey Aug 2017,Seed line,Calcasieu Parish,No,10.62,2.29
30.33033,-93.07206,Harvey Aug 2017,Seed line,Calcasieu Parish,No,10.62,1.8
29.63853,-96.59372,Harvey Aug 2017,Seed line,Colorado County,No,237.971,4.5
29.86567,-96.81862,Harvey Aug 2017,Seed line,Fayette County,No,251.751,3.48
29.86524,-96.81828,Harvey Aug 2017,Seed line,Fayette County,No,251.584,1.99
30.29528,-93.2499,Harvey Aug 2017,Seed line,Calcasieu Parish,No,7.87,
28.96995,-97.19713,Harvey Aug 2017,Debris,De Witt County,No,127.36,0
30.29115,-93.31508,Harvey Aug 2017,Seed line,Calcasieu Parish,No,11.7,2.05
29.63819,-96.59389,Harvey Aug 2017,Other (Note in Description box),Colorado County,No,238.892,1.6
28.97081,-97.19552,Harvey Aug 2017,Mud,De Witt County,No,128.31,6.85
30.29117,-93.35564,Harvey Aug 2017,Seed line,Calcasieu Parish,No,13,2.12
30.29218,-93.355,Harvey Aug 2017,Seed line,Calcasieu Parish,No,13,0
29.85181,-97.13347,Harvey Aug 2017,Debris,Fayette County,No,336.984,2.62
29.85233,-97.13335,Harvey Aug 2017,Debris,Fayette County,No,338.151,4.31
29.84544,-97.04461,Harvey Aug 2017,Debris,Fayette County,No,296.073,0
29.84596,-97.04439,Harvey Aug 2017,Other (Note in Description box),Fayette County,No,296.424,0
28.90604,-97.19471,Harvey Aug 2017,Debris,Victoria County,No,145.48,0
29.57926,-96.41842,Harvey Aug 2017,Mud,Colorado County,No,170.89,0.7
29.58208,-96.41498,Harvey Aug 2017,Other (Note in Description box),Colorado County,No,172.74,0
28.89738,-97.13899,Harvey Aug 2017,Mud,Victoria County,No,103.23,0
29.55122,-95.09311,Harvey Aug 2017,Debris,Harris County,No,12.85,0
29.55121,-95.09312,Harvey Aug 2017,Debris,Harris County,No,12.48,0
29.56382,-96.50192,Harvey Aug 2017,Other (Note in Description box),Colorado County,No,193.777,0
29.56336,-96.50256,Harvey Aug 2017,Other (Note in Description box),Colorado County,No,195.063,0
30.0116,-96.91731,Harvey Aug 2017,Mud,Fayette County,No,274.347,4.82
29.50378,-95.19426,Harvey Aug 2017,Seed line,Galveston County,No,23.08,1.5
29.50378,-95.19426,Harvey Aug 2017,Seed line,Galveston County,No,23.1,2.5
29.50229,-95.14171,Harvey Aug 2017,Mud,Galveston County,No,17.3,1.5
29.50228,-95.14175,Harvey Aug 2017,Mud,Galveston County,No,17.33,2.05
29.50792,-95.10515,Harvey Aug 2017,Seed line,Galveston County,No,14.31,1.5
29.50791,-95.10515,Harvey Aug 2017,Seed line,Galveston County,No,14.21,1.5
29.50825,-95.13275,Harvey Aug 2017,Seed line,Harris County,No,17.73,3.5
29.50825,-95.13276,Harvey Aug 2017,Seed line,Harris County,No,17.78,3.5
28.91253,-97.08626,Harvey Aug 2017,Debris,Victoria County,No,121,0
29.95088809,-96.51694444,Harvey Aug 2017,Mud,Jackson County,No,46.54,0
28.91253,-97.08626,Harvey Aug 2017,Seed line,Victoria County,No,120.9,8.04
29.84898,-96.80976,Harvey Aug 2017,Debris,Fayette County,No,234.924,0.48
29.50019,-95.15905,Harvey Aug 2017,Mud,Harris County,No,19.06,0
29.50019,-95.15907,Harvey Aug 2017,Mud,Harris County,No,19.09,0
29.84898,-96.80976,Harvey Aug 2017,Mud,Fayette County,No,231.404,0.2
29.51914,-95.20679,Harvey Aug 2017,Debris,Galveston County,No,27.13,0
29.51924,-95.20691,Harvey Aug 2017,Debris,Galveston County,No,27.5,0
29.04303273,-96.46805556,Harvey Aug 2017,Mud,Jackson County,No,47.158,3.05
29.54681,-95.19518,Harvey Aug 2017,Seed line,Harris County,No,29.29,1.25
29.54681,-95.19518,Harvey Aug 2017,Seed line,Harris County,No,29.43,1.25
29.53618,-95.20348,Harvey Aug 2017,Stain line,Galveston County,No,28.81,4.05
29.53618,-95.20348,Harvey Aug 2017,Stain line,Galveston County,No,28.71,4.05
28.84108,-97.01182,Harvey Aug 2017,Other (Note in Description box),Victoria County,No,71.6,0
29.59138,-95.19947,Harvey Aug 2017,Seed line,Harris County,No,31.95,2.4
29.5914,-95.19944,Harvey Aug 2017,Seed line,Harris County,No,31.84,0.35
29.59253,-95.2511,Harvey Aug 2017,Debris,Harris County,No,43.18,0
29.59252,-95.25111,Harvey Aug 2017,Debris,Harris County,No,43.27,0
29.55616,-95.25185,Harvey Aug 2017,Debris,Harris County,No,39.6,0
29.55616,-95.25185,Harvey Aug 2017,Debris,Harris County,No,39.55,0
29.53033,-95.25339,Harvey Aug 2017,Debris,Brazoria County,No,39.65,0
29.5303,-95.25343,Harvey Aug 2017,Debris,Brazoria County,No,39.51,0
29.02127,-96.56845,Harvey Aug 2017,Mud,Jackson County,No,51.47,1.2
29.553,-95.28102,Harvey Aug 2017,Seed line,Brazoria County,No,46.01,0
29.55299,-95.28104,Harvey Aug 2017,Seed line,Brazoria County,No,45.9,0
29.02528545,-96.54916667,Harvey Aug 2017,Mud,Jackson County,No,46.11,0
29.59455,-95.37107,Harvey Aug 2017,Debris,Harris County,No,54.08,0
29.57716,-95.39278,Harvey Aug 2017,Debris,Brazoria County,No,57.05,0
28.81011,-97.01421,Harvey Aug 2017,Debris,Victoria County,No,64.2,3.68
29.57716,-95.3928,Harvey Aug 2017,Debris,Brazoria County,No,57.18,0
29.57905,-95.43299,Harvey Aug 2017,Debris,Fort Bend County,No,60.95,0
29.57906,-95.43299,Harvey Aug 2017,Debris,Fort Bend County,No,60.87,0
28.81039,-97.01426,Harvey Aug 2017,Other (Note in Description box),Victoria County,No,64.2,6.12
29.87157,-95.68313,Harvey Aug 2017,Debris,Harris County,No,119.68,0
29.87211,-95.6832,Harvey Aug 2017,Seed line,Harris County,No,120.44,0
29.84495,-95.69244,Harvey Aug 2017,Debris,Harris County,No,118,0
29.86942,-95.68288,Harvey Aug 2017,Debris,Harris County,No,120.56,0
28.79348,-97.01255,Harvey Aug 2017,Seed line,Victoria County,No,60.5,0
29.87816,-95.62549,Harvey Aug 2017,Other (Note in Description box),Harris County,No,112.34,0
29.87846,-95.62488,Harvey Aug 2017,Debris,Harris County,No,112.76,0
29.8575,-95.62362,Harvey Aug 2017,Seed line,Harris County,No,108.71,2.69
29.85731,-95.62362,Harvey Aug 2017,Seed line,Harris County,No,108.68,0
29.84466,-95.637,Harvey Aug 2017,Seed line,Harris County,No,108.27,2.18
29.83113,-95.64628,Harvey Aug 2017,Seed line,Harris County,No,108.64,5
29.83597,-95.63039,Harvey Aug 2017,Seed line,Harris County,No,108.69,8.4
30.03045,-95.84436,Harvey Aug 2017,Debris,Harris County,No,219.51,2.93
30.04305,-95.93626,Harvey Aug 2017,Seed line,Waller County,No,236.37,0
30.00508,-95.90818,Harvey Aug 2017,Mud,Waller County,No,205.99,0
30.00508,-95.90818,Harvey Aug 2017,Mud,Waller County,No,205.35,0
29.97963,-95.90785,Harvey Aug 2017,Other (Note in Description box),Waller County,No,200.35,0
29.9478,-95.92415,Harvey Aug 2017,Debris,Waller County,No,188,3.89
29.52453,-94.487012,Harvey Aug 2017,Debris,Galveston County,No,3.34,0
29.52453,-94.487012,Harvey Aug 2017,Debris,Galveston County,No,3.13,0
30.35553,-95.11847,Harvey Aug 2017,Debris,Liberty County,No,139.894,5.35
29.554926,-94.390915,Harvey Aug 2017,Debris,Galveston County,No,4.68,0
29.554926,-94.390915,Harvey Aug 2017,Debris,Galveston County,No,4.69,0
30.35555,-95.11936,Harvey Aug 2017,Other (Note in Description box),Liberty County,No,140.273,0
30.34467,-95.09203,Harvey Aug 2017,Debris,Liberty County,No,157.01,3.75
30.34467,-95.09203,Harvey Aug 2017,Vegetation line,Liberty County,No,156.149,0
30.33449,-95.1229,Harvey Aug 2017,Vegetation line,Liberty County,No,136.035,
30.33451,-95.12253,Harvey Aug 2017,Other (Note in Description box),Liberty County,No,136.217,0.05
30.30182,-95.11379,Harvey Aug 2017,Seed line,Liberty County,No,124.387,6.78
30.30182,-95.11379,Harvey Aug 2017,Debris,Liberty County,No,124.188,6.8
30.2503,-95.11139,Harvey Aug 2017,Vegetation line,Liberty County,No,107.826,0
30.2504,-95.11136,Harvey Aug 2017,Vegetation line,Liberty County,No,107.614,0
29.753706,-94.37659,Harvey Aug 2017,Other (Note in Description box),Chambers County,No,16.64,0
29.753706,-94.37659,Harvey Aug 2017,Mud,Chambers County,No,15.68,5.8
30.16225,-95.1331,Harvey Aug 2017,Vegetation line,Montgomery County,No,84.22,0.6
30.16225,-95.1331,Harvey Aug 2017,Vegetation line,Montgomery County,No,83.691,0.9
29.732081,-94.531239,Harvey Aug 2017,Mud,Chambers County,No,18.98,2.9
30.2134,-95.1093,Harvey Aug 2017,Vegetation line,Liberty County,No,99.964,0
30.2135,-95.1094,Harvey Aug 2017,Vegetation line,Liberty County,No,99.258,0
29.676044,-94.431266,Harvey Aug 2017,Debris,Chambers County,No,22.81,5.9
29.51016,-96.82623,Harvey Aug 2017,Mud,Lavaca County,No,210.371,
29.594376,-94.390431,Harvey Aug 2017,Debris,Galveston County,No,4.97,0
29.4922,-96.83736,Harvey Aug 2017,Debris,Lavaca County,No,203.998,1.61
29.49993,-96.81396,Harvey Aug 2017,Debris,Lavaca County,No,201.408,
29.594376,-94.390431,Harvey Aug 2017,Mud,Galveston County,No,4.9,0
29.0383,-96.62115,Harvey Aug 2017,Vegetation line,Jackson County,No,58.873,3.3
29.662789,-94.53278,Harvey Aug 2017,Debris,Chambers County,No,5.77,0
29.662789,-94.53278,Harvey Aug 2017,Mud,Chambers County,No,4.26,0.8
29.6721,-94.373566,Harvey Aug 2017,Debris,Chambers County,No,8.69,
29.674208,-94.475552,Harvey Aug 2017,Debris,Chambers County,No,8.45,0
29.54711,-96.54369,Harvey Aug 2017,Mud,Colorado County,No,214.102,0
29.54711,-96.54369,Harvey Aug 2017,Debris,Colorado County,No,215.775,0
29.5432,-96.4509,Harvey Aug 2017,Seed line,Colorado County,No,171.254,0.35
29.54392,-96.45112,Harvey Aug 2017,Seed line,Colorado County,No,170.945,0.37
29.514,-96.38697,Harvey Aug 2017,Debris,Colorado County,No,155.022,5.33
29.514,-96.38697,Harvey Aug 2017,Debris,Colorado County,No,154.4,4
29.45055,-96.35009,Harvey Aug 2017,Debris,Colorado County,No,142.504,6
29.3868,-96.29864,Harvey Aug 2017,Mud,Wharton County,No,131.514,5.13
29.38901,-96.29745,Harvey Aug 2017,Mud,Wharton County,No,132.846,5.12
30.02246,-95.72477,Harvey Aug 2017,Debris,Harris County,No,169.5,3.46
